lon,lat,mes,ano,prev_1_mes,prev_2_meses,prev_3_meses,regiao_hidro,Real,inter_pr_1,inter_pr_2,inter_pr_3
-39.25,-5.0,1,2021,84.4293,141.50084,99.387634,Bacia do Banabuiú,66.58,50.1 a 100,100.1 a 200,50.1 a 100
-39.0,-5.0,1,2021,91.006,153.04488,106.02571,Bacia do Banabuiú,76.98,50.1 a 100,100.1 a 200,100.1 a 200
-38.75,-5.0,1,2021,94.29982,156.11406,108.92482,Bacia do Banabuiú,74.51,50.1 a 100,100.1 a 200,100.1 a 200
-38.5,-5.0,1,2021,93.828514,149.40936,114.208115,Bacia do Banabuiú,100.76,50.1 a 100,100.1 a 200,100.1 a 200
-40.0,-4.75,1,2021,86.87332,141.72993,95.471725,Bacia do Banabuiú,57.32,50.1 a 100,100.1 a 200,50.1 a 100
-39.75,-4.75,1,2021,85.66454,145.99281,98.81852,Bacia do Banabuiú,56.84,50.1 a 100,100.1 a 200,50.1 a 100
-39.5,-4.75,1,2021,90.87397,140.24738,99.26846,Bacia do Banabuiú,89.77,50.1 a 100,100.1 a 200,50.1 a 100
-39.5,-4.5,1,2021,92.70068,155.77579,105.30248,Bacia do Banabuiú,91.18,50.1 a 100,100.1 a 200,100.1 a 200
-41.0,-3.75,1,2021,232.93529,287.52844,210.75768,Bacia do Coreaú,87.01,200.1 a 300,200.1 a 300,200.1 a 300
-40.75,-3.75,1,2021,200.4424,266.10406,199.59105,Bacia do Coreaú,97.0,200.1 a 300,200.1 a 300,100.1 a 200
-41.0,-3.5,1,2021,256.163,300.49033,225.57796,Bacia do Coreaú,99.8,200.1 a 300,300.1 a 400,200.1 a 300
-40.75,-3.5,1,2021,196.03343,266.28113,195.69868,Bacia do Coreaú,88.51,100.1 a 200,200.1 a 300,100.1 a 200
-41.25,-3.25,1,2021,190.4127,276.10828,208.49905,Bacia do Coreaú,86.84,100.1 a 200,200.1 a 300,200.1 a 300
-41.0,-3.25,1,2021,210.54762,270.91034,211.35875,Bacia do Coreaú,72.07,200.1 a 300,200.1 a 300,200.1 a 300
-40.75,-3.25,1,2021,202.69615,252.79428,198.06094,Bacia do Coreaú,65.17,200.1 a 300,200.1 a 300,100.1 a 200
-40.5,-3.25,1,2021,142.53485,232.04947,176.12306,Bacia do Coreaú,71.21,100.1 a 200,200.1 a 300,100.1 a 200
-41.25,-3.0,1,2021,185.09558,268.52118,209.83961,Bacia do Coreaú,55.42,100.1 a 200,200.1 a 300,200.1 a 300
-41.0,-3.0,1,2021,201.46864,275.78845,214.98581,Bacia do Coreaú,42.61,200.1 a 300,200.1 a 300,200.1 a 300
-40.75,-3.0,1,2021,203.11926,273.49695,216.13068,Bacia do Coreaú,38.9,200.1 a 300,200.1 a 300,200.1 a 300
-40.5,-3.0,1,2021,153.07016,235.97813,188.4983,Bacia do Coreaú,44.61,100.1 a 200,200.1 a 300,100.1 a 200
-40.25,-3.0,1,2021,128.71313,229.83958,179.48221,Bacia do Coreaú,59.64,100.1 a 200,200.1 a 300,100.1 a 200
-39.75,-4.5,1,2021,84.51907,144.52943,103.498856,Bacia do Curu,71.24,50.1 a 100,100.1 a 200,100.1 a 200
-39.25,-4.5,1,2021,87.69665,159.54802,110.40494,Bacia do Curu,94.64,50.1 a 100,100.1 a 200,100.1 a 200
-39.75,-4.25,1,2021,85.808,167.21758,120.5665,Bacia do Curu,80.24,50.1 a 100,100.1 a 200,100.1 a 200
-39.5,-4.25,1,2021,88.06982,180.84683,126.252396,Bacia do Curu,73.29,50.1 a 100,100.1 a 200,100.1 a 200
-39.25,-4.25,1,2021,83.507805,160.6888,120.489655,Bacia do Curu,59.61,50.1 a 100,100.1 a 200,100.1 a 200
-39.0,-4.25,1,2021,93.57336,183.42848,133.22098,Bacia do Curu,97.92,50.1 a 100,100.1 a 200,100.1 a 200
-39.75,-4.0,1,2021,86.68048,166.80992,122.92047,Bacia do Curu,74.91,50.1 a 100,100.1 a 200,100.1 a 200
-39.5,-4.0,1,2021,86.69245,165.32848,131.43457,Bacia do Curu,46.34,50.1 a 100,100.1 a 200,100.1 a 200
-39.25,-4.0,1,2021,84.96857,171.71312,123.80469,Bacia do Curu,55.35,50.1 a 100,100.1 a 200,100.1 a 200
-39.0,-4.0,1,2021,94.096985,196.56415,132.17674,Bacia do Curu,45.62,50.1 a 100,100.1 a 200,100.1 a 200
-39.5,-3.75,1,2021,78.806076,174.00056,131.61143,Bacia do Curu,49.27,50.1 a 100,100.1 a 200,100.1 a 200
-39.25,-3.75,1,2021,77.845,171.845,126.814575,Bacia do Curu,50.91,50.1 a 100,100.1 a 200,100.1 a 200
-39.25,-3.5,1,2021,69.78391,143.94899,119.946014,Bacia do Curu,59.33,50.1 a 100,100.1 a 200,100.1 a 200
-40.0,-4.0,1,2021,87.83214,187.03127,127.28047,Bacia do Litoral,110.53,50.1 a 100,100.1 a 200,100.1 a 200
-40.0,-3.75,1,2021,84.616165,174.65868,116.54443,Bacia do Litoral,68.02,50.1 a 100,100.1 a 200,100.1 a 200
-39.75,-3.75,1,2021,83.87534,150.27943,117.20966,Bacia do Litoral,57.23,50.1 a 100,100.1 a 200,100.1 a 200
-40.0,-3.5,1,2021,94.52942,177.70059,125.55023,Bacia do Litoral,67.6,50.1 a 100,100.1 a 200,100.1 a 200
-39.75,-3.5,1,2021,88.50331,180.28767,128.90875,Bacia do Litoral,71.44,50.1 a 100,100.1 a 200,100.1 a 200
-39.5,-3.5,1,2021,70.451805,159.30289,130.51631,Bacia do Litoral,66.15,50.1 a 100,100.1 a 200,100.1 a 200
-40.0,-3.25,1,2021,97.895935,179.5653,132.78241,Bacia do Litoral,71.32,50.1 a 100,100.1 a 200,100.1 a 200
-39.75,-3.25,1,2021,89.83239,173.50049,136.88,Bacia do Litoral,69.41,50.1 a 100,100.1 a 200,100.1 a 200
-39.5,-3.25,1,2021,34.562244,124.697784,102.25613,Bacia do Litoral,24.43,0 a 50,100.1 a 200,100.1 a 200
-39.25,-3.25,1,2021,33.858692,116.5371,93.98697,Bacia do Litoral,20.87,0 a 50,100.1 a 200,50.1 a 100
-40.0,-3.0,1,2021,115.00094,228.23209,174.87015,Bacia do Litoral,73.36,100.1 a 200,200.1 a 300,100.1 a 200
-39.75,-3.0,1,2021,112.18207,232.10497,173.75984,Bacia do Litoral,60.06,100.1 a 200,200.1 a 300,100.1 a 200
-38.75,-6.25,1,2021,97.560326,159.02684,108.03699,Bacia do Medio Jaguaribe,107.17,50.1 a 100,100.1 a 200,100.1 a 200
-39.0,-6.0,1,2021,100.32947,167.3413,116.00742,Bacia do Medio Jaguaribe,122.21,100.1 a 200,100.1 a 200,100.1 a 200
-38.75,-6.0,1,2021,100.57059,163.07149,112.146774,Bacia do Medio Jaguaribe,111.17,100.1 a 200,100.1 a 200,100.1 a 200
-38.5,-6.0,1,2021,105.51904,180.36417,125.82331,Bacia do Medio Jaguaribe,99.85,100.1 a 200,100.1 a 200,100.1 a 200
-38.25,-6.0,1,2021,89.91779,162.41354,118.7927,Bacia do Medio Jaguaribe,103.56,50.1 a 100,100.1 a 200,100.1 a 200
-39.25,-5.75,1,2021,90.73135,144.7691,100.7259,Bacia do Medio Jaguaribe,123.18,50.1 a 100,100.1 a 200,100.1 a 200
-39.0,-5.75,1,2021,91.073654,163.57623,112.55601,Bacia do Medio Jaguaribe,108.96,50.1 a 100,100.1 a 200,100.1 a 200
-38.75,-5.75,1,2021,96.29724,161.01776,113.198845,Bacia do Medio Jaguaribe,86.32,50.1 a 100,100.1 a 200,100.1 a 200
-38.5,-5.75,1,2021,94.09779,163.40096,115.37092,Bacia do Medio Jaguaribe,83.86,50.1 a 100,100.1 a 200,100.1 a 200
-38.25,-5.75,1,2021,90.4958,155.83076,118.18853,Bacia do Medio Jaguaribe,87.64,50.1 a 100,100.1 a 200,100.1 a 200
-38.75,-5.5,1,2021,94.29982,156.44333,110.47246,Bacia do Medio Jaguaribe,90.1,50.1 a 100,100.1 a 200,100.1 a 200
-38.5,-5.5,1,2021,92.65639,156.43187,113.8315,Bacia do Medio Jaguaribe,59.89,50.1 a 100,100.1 a 200,100.1 a 200
-38.25,-5.5,1,2021,88.59903,152.50484,114.44085,Bacia do Medio Jaguaribe,66.5,50.1 a 100,100.1 a 200,100.1 a 200
-38.0,-5.5,1,2021,88.59903,151.4758,113.71248,Bacia do Medio Jaguaribe,88.26,50.1 a 100,100.1 a 200,100.1 a 200
-38.25,-5.25,1,2021,90.20152,154.95166,114.75723,Bacia do Medio Jaguaribe,94.05,50.1 a 100,100.1 a 200,100.1 a 200
-39.0,-7.75,1,2021,116.12448,151.5178,68.237076,Bacia do Salgado,157.34,100.1 a 200,100.1 a 200,50.1 a 100
-39.25,-7.5,1,2021,136.7421,162.99767,90.40217,Bacia do Salgado,138.68,100.1 a 200,100.1 a 200,50.1 a 100
-39.0,-7.5,1,2021,129.44832,169.89952,91.43234,Bacia do Salgado,160.43,100.1 a 200,100.1 a 200,50.1 a 100
-38.75,-7.5,1,2021,131.03339,178.82431,93.83038,Bacia do Salgado,188.45,100.1 a 200,100.1 a 200,50.1 a 100
-39.5,-7.25,1,2021,139.45618,181.35117,108.28424,Bacia do Salgado,188.72,100.1 a 200,100.1 a 200,100.1 a 200
-39.25,-7.25,1,2021,142.94609,187.09361,111.03586,Bacia do Salgado,191.0,100.1 a 200,100.1 a 200,100.1 a 200
-39.0,-7.25,1,2021,133.30989,185.39716,107.289215,Bacia do Salgado,139.69,100.1 a 200,100.1 a 200,100.1 a 200
-38.75,-7.25,1,2021,125.76732,189.51096,110.0894,Bacia do Salgado,128.78,100.1 a 200,100.1 a 200,100.1 a 200
-39.25,-7.0,1,2021,151.67712,171.29434,108.70815,Bacia do Salgado,161.41,100.1 a 200,100.1 a 200,100.1 a 200
-39.0,-7.0,1,2021,134.13316,169.1042,105.68694,Bacia do Salgado,120.48,100.1 a 200,100.1 a 200,100.1 a 200
-38.75,-7.0,1,2021,131.2502,187.17273,110.800644,Bacia do Salgado,105.56,100.1 a 200,100.1 a 200,100.1 a 200
-39.25,-6.75,1,2021,144.68497,177.99294,112.757416,Bacia do Salgado,169.54,100.1 a 200,100.1 a 200,100.1 a 200
-39.0,-6.75,1,2021,134.38983,177.10713,112.788734,Bacia do Salgado,138.92,100.1 a 200,100.1 a 200,100.1 a 200
-38.75,-6.75,1,2021,136.44183,181.87386,114.34775,Bacia do Salgado,129.76,100.1 a 200,100.1 a 200,100.1 a 200
-39.0,-6.5,1,2021,107.05878,156.81367,106.50672,Bacia do Salgado,148.21,100.1 a 200,100.1 a 200,100.1 a 200
-38.75,-6.5,1,2021,108.39639,161.7317,107.71378,Bacia do Salgado,123.44,100.1 a 200,100.1 a 200,100.1 a 200
-40.75,-6.0,1,2021,186.74261,152.08206,99.205795,Bacia dos Sertões de Crateús,83.33,100.1 a 200,100.1 a 200,50.1 a 100
-40.75,-5.75,1,2021,206.40169,153.29811,97.90665,Bacia dos Sertões de Crateús,84.0,200.1 a 300,100.1 a 200,50.1 a 100
-40.5,-5.75,1,2021,130.05876,134.88628,82.14657,Bacia dos Sertões de Crateús,64.93,100.1 a 200,100.1 a 200,50.1 a 100
-40.75,-5.5,1,2021,200.90004,153.29811,97.511765,Bacia dos Sertões de Crateús,73.45,200.1 a 300,100.1 a 200,50.1 a 100
-40.5,-5.5,1,2021,134.08363,142.09969,82.73924,Bacia dos Sertões de Crateús,75.37,100.1 a 200,100.1 a 200,50.1 a 100
-40.25,-5.5,1,2021,88.78635,132.81364,85.28276,Bacia dos Sertões de Crateús,61.84,50.1 a 100,100.1 a 200,50.1 a 100
-40.75,-5.25,1,2021,197.5086,164.027,100.166756,Bacia dos Sertões de Crateús,72.71,100.1 a 200,100.1 a 200,100.1 a 200
-40.5,-5.25,1,2021,132.07935,144.35,88.131584,Bacia dos Sertões de Crateús,79.35,100.1 a 200,100.1 a 200,50.1 a 100
-40.25,-5.25,1,2021,89.40926,137.86188,87.491745,Bacia dos Sertões de Crateús,86.37,50.1 a 100,100.1 a 200,50.1 a 100
-40.75,-5.0,1,2021,195.93759,161.82568,103.25696,Bacia dos Sertões de Crateús,100.88,100.1 a 200,100.1 a 200,100.1 a 200
-40.5,-5.0,1,2021,130.3553,140.42676,84.05245,Bacia dos Sertões de Crateús,89.53,100.1 a 200,100.1 a 200,50.1 a 100
-40.25,-5.0,1,2021,89.06649,133.79807,87.491745,Bacia dos Sertões de Crateús,66.37,50.1 a 100,100.1 a 200,50.1 a 100
-40.75,-4.75,1,2021,188.96776,176.41013,108.312775,Bacia dos Sertões de Crateús,112.35,100.1 a 200,100.1 a 200,100.1 a 200
-39.25,-4.75,2,2021,147.6271,104.21442,83.28177,Bacia Metropolitana,20.98,100.1 a 200,100.1 a 200,50.1 a 100
-39.0,-4.75,2,2021,142.60622,106.44346,86.16255,Bacia Metropolitana,24.1,100.1 a 200,100.1 a 200,50.1 a 100
-38.75,-4.75,2,2021,142.00208,105.31018,86.36517,Bacia Metropolitana,25.49,100.1 a 200,100.1 a 200,50.1 a 100
-38.5,-4.75,2,2021,150.56215,117.53957,98.177185,Bacia Metropolitana,31.7,100.1 a 200,100.1 a 200,50.1 a 100
-39.0,-4.5,2,2021,152.8147,108.46017,92.09176,Bacia Metropolitana,33.22,100.1 a 200,100.1 a 200,50.1 a 100
-38.75,-4.5,2,2021,159.61438,117.5245,100.49522,Bacia Metropolitana,33.56,100.1 a 200,100.1 a 200,100.1 a 200
-38.5,-4.5,2,2021,155.80292,118.75197,102.39826,Bacia Metropolitana,20.1,100.1 a 200,100.1 a 200,100.1 a 200
-38.25,-4.5,2,2021,177.41414,130.26906,109.63398,Bacia Metropolitana,18.31,100.1 a 200,100.1 a 200,100.1 a 200
-38.0,-4.5,2,2021,193.3647,131.90489,107.52334,Bacia Metropolitana,26.06,100.1 a 200,100.1 a 200,100.1 a 200
-38.75,-4.25,2,2021,190.55652,145.68993,121.598595,Bacia Metropolitana,44.52,100.1 a 200,100.1 a 200,100.1 a 200
-38.5,-4.25,2,2021,182.14209,138.61682,115.308,Bacia Metropolitana,21.97,100.1 a 200,100.1 a 200,100.1 a 200
-38.25,-4.25,2,2021,200.42915,142.48964,114.3148,Bacia Metropolitana,29.25,200.1 a 300,100.1 a 200,100.1 a 200
-38.75,-4.0,2,2021,212.4978,150.21024,122.61049,Bacia Metropolitana,42.78,200.1 a 300,100.1 a 200,100.1 a 200
-38.5,-4.0,2,2021,217.32585,154.67088,135.17587,Bacia Metropolitana,30.63,200.1 a 300,100.1 a 200,100.1 a 200
-38.25,-4.0,2,2021,216.75838,151.63168,129.89954,Bacia Metropolitana,22.84,200.1 a 300,100.1 a 200,100.1 a 200
-39.0,-3.75,2,2021,165.181,123.04053,101.65822,Bacia Metropolitana,34.46,100.1 a 200,100.1 a 200,100.1 a 200
-38.75,-3.75,2,2021,193.3449,130.5264,113.4083,Bacia Metropolitana,38.48,100.1 a 200,100.1 a 200,100.1 a 200
-38.5,-3.75,2,2021,211.13947,151.69499,128.5706,Bacia Metropolitana,47.55,200.1 a 300,100.1 a 200,100.1 a 200
-39.0,-3.5,2,2021,139.66853,93.50424,84.29009,Bacia Metropolitana,21.83,100.1 a 200,50.1 a 100,50.1 a 100
-41.0,-5.0,2,2021,155.9704,104.68923,69.345314,Bacia da Serra da Ibiapaba,31.22,100.1 a 200,100.1 a 200,50.1 a 100
-41.0,-4.75,2,2021,171.27875,112.594925,73.90519,Bacia da Serra da Ibiapaba,35.33,100.1 a 200,100.1 a 200,50.1 a 100
-41.0,-4.5,2,2021,197.34071,117.75436,83.3349,Bacia da Serra da Ibiapaba,32.83,100.1 a 200,100.1 a 200,50.1 a 100
-41.0,-4.25,2,2021,226.25517,172.534,106.21151,Bacia da Serra da Ibiapaba,37.05,200.1 a 300,100.1 a 200,100.1 a 200
-41.0,-4.0,2,2021,274.73553,193.18655,125.321754,Bacia da Serra da Ibiapaba,49.96,200.1 a 300,100.1 a 200,100.1 a 200
-41.25,-3.75,2,2021,270.43256,178.19255,114.95885,Bacia da Serra da Ibiapaba,45.95,200.1 a 300,100.1 a 200,100.1 a 200
-41.25,-3.5,2,2021,293.32465,198.21667,142.58296,Bacia da Serra da Ibiapaba,54.41,200.1 a 300,100.1 a 200,100.1 a 200
-40.5,-4.75,2,2021,164.3006,111.74074,71.95528,Bacia do Acaraú,21.8,100.1 a 200,100.1 a 200,50.1 a 100
-40.25,-4.75,2,2021,157.66954,101.81329,69.6764,Bacia do Acaraú,22.41,100.1 a 200,100.1 a 200,50.1 a 100
-40.75,-4.5,2,2021,208.65422,136.33524,100.080315,Bacia do Acaraú,35.97,200.1 a 300,100.1 a 200,100.1 a 200
-40.5,-4.5,2,2021,201.18176,128.73796,91.6613,Bacia do Acaraú,30.99,200.1 a 300,100.1 a 200,50.1 a 100
-40.25,-4.5,2,2021,178.16643,118.713974,82.507965,Bacia do Acaraú,30.18,100.1 a 200,100.1 a 200,50.1 a 100
-40.0,-4.5,2,2021,143.56633,101.73363,81.71527,Bacia do Acaraú,14.15,100.1 a 200,100.1 a 200,50.1 a 100
-40.75,-4.25,2,2021,231.93951,188.8345,123.99679,Bacia do Acaraú,37.9,200.1 a 300,100.1 a 200,100.1 a 200
-40.5,-4.25,2,2021,209.25871,154.21764,101.38901,Bacia do Acaraú,31.16,200.1 a 300,100.1 a 200,100.1 a 200
-40.25,-4.25,2,2021,187.70673,135.91391,92.26452,Bacia do Acaraú,32.59,100.1 a 200,100.1 a 200,50.1 a 100
-40.0,-4.25,2,2021,165.07268,123.10008,94.07421,Bacia do Acaraú,23.18,100.1 a 200,100.1 a 200,50.1 a 100
-40.75,-4.0,2,2021,289.11597,220.4193,132.75111,Bacia do Acaraú,62.08,200.1 a 300,200.1 a 300,100.1 a 200
-40.5,-4.0,2,2021,218.77353,154.13522,98.72404,Bacia do Acaraú,37.89,200.1 a 300,100.1 a 200,50.1 a 100
-40.25,-4.0,2,2021,186.9312,137.5816,96.432755,Bacia do Acaraú,36.26,100.1 a 200,100.1 a 200,50.1 a 100
-40.5,-3.75,2,2021,184.38275,140.92065,98.61516,Bacia do Acaraú,36.78,100.1 a 200,100.1 a 200,50.1 a 100
-40.25,-3.75,2,2021,183.82933,136.76263,97.07559,Bacia do Acaraú,48.04,100.1 a 200,100.1 a 200,50.1 a 100
-40.5,-3.5,2,2021,247.28616,166.54648,120.07321,Bacia do Acaraú,72.12,200.1 a 300,100.1 a 200,100.1 a 200
-40.25,-3.5,2,2021,185.40799,130.03665,109.95927,Bacia do Acaraú,47.52,100.1 a 200,100.1 a 200,100.1 a 200
-40.25,-3.25,2,2021,211.87514,153.95801,109.01516,Bacia do Acaraú,29.25,200.1 a 300,100.1 a 200,100.1 a 200
-40.5,-7.25,2,2021,117.25361,86.13523,55.983204,Bacia do Alto Jaguaribe,47.97,100.1 a 200,50.1 a 100,50.1 a 100
-40.25,-7.25,2,2021,125.402596,85.12852,62.18764,Bacia do Alto Jaguaribe,52.16,100.1 a 200,50.1 a 100,50.1 a 100
-40.0,-7.25,2,2021,134.57233,87.57217,61.0864,Bacia do Alto Jaguaribe,80.21,100.1 a 200,50.1 a 100,50.1 a 100
-39.75,-7.25,2,2021,153.41599,99.494095,72.225815,Bacia do Alto Jaguaribe,92.02,100.1 a 200,50.1 a 100,50.1 a 100
-40.25,-7.0,2,2021,118.20561,85.269775,57.427864,Bacia do Alto Jaguaribe,58.24,100.1 a 200,50.1 a 100,50.1 a 100
-40.0,-7.0,2,2021,138.13782,85.42459,61.360893,Bacia do Alto Jaguaribe,77.48,100.1 a 200,50.1 a 100,50.1 a 100
-39.75,-7.0,2,2021,155.8237,100.89348,73.21637,Bacia do Alto Jaguaribe,86.35,100.1 a 200,100.1 a 200,50.1 a 100
-39.5,-7.0,2,2021,164.38269,112.659294,79.47733,Bacia do Alto Jaguaribe,93.25,100.1 a 200,100.1 a 200,50.1 a 100
-40.25,-6.75,2,2021,122.15992,80.90376,59.409977,Bacia do Alto Jaguaribe,31.66,100.1 a 200,50.1 a 100,50.1 a 100
-40.0,-6.75,2,2021,122.62374,84.53769,59.514927,Bacia do Alto Jaguaribe,43.26,100.1 a 200,50.1 a 100,50.1 a 100
-39.75,-6.75,2,2021,138.98312,95.77625,67.58293,Bacia do Alto Jaguaribe,51.46,100.1 a 200,50.1 a 100,50.1 a 100
-39.5,-6.75,2,2021,154.99509,96.061646,71.00813,Bacia do Alto Jaguaribe,70.41,100.1 a 200,50.1 a 100,50.1 a 100
-40.75,-6.5,2,2021,118.20892,93.99715,64.538216,Bacia do Alto Jaguaribe,26.3,100.1 a 200,50.1 a 100,50.1 a 100
-40.5,-6.5,2,2021,116.296745,81.094734,58.892887,Bacia do Alto Jaguaribe,25.9,100.1 a 200,50.1 a 100,50.1 a 100
-40.25,-6.5,2,2021,117.11945,82.28619,59.73487,Bacia do Alto Jaguaribe,28.84,100.1 a 200,50.1 a 100,50.1 a 100
-40.0,-6.5,2,2021,121.69888,81.745316,59.372566,Bacia do Alto Jaguaribe,40.68,100.1 a 200,50.1 a 100,50.1 a 100
-39.75,-6.5,2,2021,127.52448,93.747955,66.6516,Bacia do Alto Jaguaribe,59.31,100.1 a 200,50.1 a 100,50.1 a 100
-39.5,-6.5,2,2021,143.56781,93.598335,69.65577,Bacia do Alto Jaguaribe,98.75,100.1 a 200,50.1 a 100,50.1 a 100
-39.25,-6.5,2,2021,159.52736,100.277885,80.91922,Bacia do Alto Jaguaribe,102.32,100.1 a 200,100.1 a 200,50.1 a 100
-40.75,-6.25,2,2021,126.66998,91.027985,65.72367,Bacia do Alto Jaguaribe,28.21,100.1 a 200,50.1 a 100,50.1 a 100
-40.5,-6.25,2,2021,114.61208,82.37462,61.120327,Bacia do Alto Jaguaribe,26.81,100.1 a 200,50.1 a 100,50.1 a 100
-40.25,-6.25,2,2021,122.03821,82.17859,58.77374,Bacia do Alto Jaguaribe,32.0,100.1 a 200,50.1 a 100,50.1 a 100
-40.0,-6.25,2,2021,123.078125,81.587265,59.91328,Bacia do Alto Jaguaribe,44.18,100.1 a 200,50.1 a 100,50.1 a 100
-39.75,-6.25,2,2021,126.41633,93.57103,69.741325,Bacia do Alto Jaguaribe,66.49,100.1 a 200,50.1 a 100,50.1 a 100
-39.5,-6.25,2,2021,143.56781,95.85885,67.52553,Bacia do Alto Jaguaribe,73.48,100.1 a 200,50.1 a 100,50.1 a 100
-39.25,-6.25,2,2021,155.71835,100.02392,82.10941,Bacia do Alto Jaguaribe,72.25,100.1 a 200,100.1 a 200,50.1 a 100
-39.0,-6.25,2,2021,156.42937,99.1831,83.624435,Bacia do Alto Jaguaribe,55.26,100.1 a 200,50.1 a 100,50.1 a 100
-40.5,-6.0,2,2021,115.93635,84.15565,59.70877,Bacia do Alto Jaguaribe,28.77,100.1 a 200,50.1 a 100,50.1 a 100
-40.25,-6.0,2,2021,120.58357,81.903275,59.254154,Bacia do Alto Jaguaribe,24.33,100.1 a 200,50.1 a 100,50.1 a 100
-40.0,-6.0,2,2021,125.77283,83.27162,61.2092,Bacia do Alto Jaguaribe,29.4,100.1 a 200,50.1 a 100,50.1 a 100
-39.5,-6.0,2,2021,140.94421,96.316025,65.52534,Bacia do Alto Jaguaribe,35.25,100.1 a 200,50.1 a 100,50.1 a 100
-39.25,-6.0,2,2021,151.56367,100.95493,85.43232,Bacia do Alto Jaguaribe,28.07,100.1 a 200,100.1 a 200,50.1 a 100
-40.25,-5.75,2,2021,118.10359,87.89191,61.979565,Bacia do Alto Jaguaribe,16.44,100.1 a 200,50.1 a 100,50.1 a 100
-38.0,-5.25,2,2021,138.30049,108.492676,87.26046,Bacia do Baixo Jaguaribe,28.3,100.1 a 200,100.1 a 200,50.1 a 100
-38.25,-5.0,2,2021,156.18422,121.26462,99.060555,Bacia do Baixo Jaguaribe,20.76,100.1 a 200,100.1 a 200,50.1 a 100
-38.0,-5.0,2,2021,145.83571,111.691055,91.23356,Bacia do Baixo Jaguaribe,30.4,100.1 a 200,100.1 a 200,50.1 a 100
-37.75,-5.0,2,2021,147.63184,114.95714,90.196335,Bacia do Baixo Jaguaribe,30.51,100.1 a 200,100.1 a 200,50.1 a 100
-38.25,-4.75,2,2021,160.31058,128.45967,102.93603,Bacia do Baixo Jaguaribe,40.49,100.1 a 200,100.1 a 200,100.1 a 200
